2016-08-17;506247
2016-08-16;461488.65
2016-08-15;531481.65
2016-08-14;536177.25
2016-08-13;544499.55
2016-08-12;581844.9
2016-08-11;538374.9
2016-08-10;552957.3
2016-08-09;546446.25
2016-08-08;555687.3
2016-08-07;543531.45
2016-08-06;538853.7
2016-08-05;547704.15
2016-08-04;549559.5
2016-08-03;540604.05
2016-08-02;548080.05
2016-08-01;550084.5
2016-07-31;558375.3
2016-07-30;571996.95
2016-07-29;577418.1
2016-07-28;553839.3
2016-07-27;436826.25
2016-07-26;183473.85
2016-07-25;400974
2016-07-24;521621.1
2016-07-23;467503.05
2016-07-22;519004.5
2016-07-21;457266.6
2016-07-20;403475.1
2016-07-19;389309.55
2016-07-18;384735.75
2016-07-17;431642.4
2016-07-16;453642
2016-07-15;453314.4
2016-07-14;422027.55
2016-07-13;406267.05
2016-07-12;409539.9
2016-07-11;379958.25
2016-07-10;402871.35
2016-07-09;401702.7
2016-07-08;409949.4
2016-07-07;409672.2
2016-07-06;405838.65
2016-07-05;420459.9
2016-07-04;466510.8
2016-07-03;545948.55
2016-07-02;553719.6
2016-07-01;571082.4
2016-06-30;560647.5
2016-06-29;552271.65
2016-06-28;487752.3
2016-06-27;535192.35
2016-06-26;515223.45
2016-06-25;502746.3
2016-06-24;523071.15
2016-06-23;520476.6
2016-06-22;496809.6
2016-06-21;481254.9
2016-06-20;506415
2016-06-19;500753.4
2016-06-18;534055.2
2016-06-17;527462.25
2016-06-16;540465.45
2016-06-15;556988.25
2016-06-14;529004.7
2016-06-13;506569.35
2016-06-12;549772.65
2016-06-11;540124.2
2016-06-10;545542.2
2016-06-09;549578.4
2016-06-08;547264.2
2016-06-07;548832.9
2016-06-06;521522.4
2016-06-05;417207
2016-06-04;305251.8
2016-06-03;136916.85
2016-06-02;215500.95
2016-06-01;390149.55
2016-05-31;451692.15
2016-05-30;541145.85
2016-05-29;548358.3
2016-05-28;552172.95
2016-05-27;561747.9
2016-05-26;541220.4
2016-05-25;548573.55
2016-05-24;560206.5
2016-05-23;543546.15
2016-05-22;568716.75
2016-05-21;542543.4
2016-05-20;506946.3
2016-05-19;471329.25
2016-05-18;529231.5
2016-05-17;499775.85
2016-05-16;476543.55
2016-05-15;462732.9
2016-05-14;439764.15
2016-05-13;494746.35
2016-05-12;347517.45
2016-05-11;452931.15
2016-05-10;502102.65
2016-05-09;464630.25
2016-05-08;474763.8
2016-05-07;491112.3
2016-05-06;496521.9
2016-05-05;496453.65
2016-05-04;501399.15
2016-05-03;505627.5
2016-05-02;532309.05
2016-05-01;519370.95
2016-04-30;565400.85
2016-04-29;476633.85
2016-04-28;503152.65
2016-04-27;514552.5
2016-04-26;517115.55
2016-04-25;534240
2016-04-24;507449.25
2016-04-23;544111.05
2016-04-22;521909.85
2016-04-21;503503.35
2016-04-20;478409.4
2016-04-19;504707.7
2016-04-18;492925.65
2016-04-17;486844.05
2016-04-16;478008.3
2016-04-15;380208.15
2016-04-14;382027.8
2016-04-13;280946.4
2016-04-12;258596.1
2016-04-11;300396.6
2016-04-10;251116.95
2016-04-09;320982.9
2016-04-08;334212.9
2016-04-07;404302.5
2016-04-06;526407
2016-04-05;535271.1
2016-04-04;514818.15
2016-04-03;554703.45
2016-04-02;584367
2016-04-01;566047.65
2016-03-31;490047.6
2016-03-30;544699.05
2016-03-29;548999.85
2016-03-28;543391.8
2016-03-27;562866.15
2016-03-26;552072.15
2016-03-25;486301.2
2016-03-24;450195.9
2016-03-23;519783.6
2016-03-22;530701.5
2016-03-21;547250.55
2016-03-20;561188.25
2016-03-19;545696.55
2016-03-18;433564.95
2016-03-17;591196.2
2016-03-16;548675.4
2016-03-15;483741.3
2016-03-14;495088.65
2016-03-13;501275.25
2016-03-12;592039.35
2016-03-11;534412.2
2016-03-10;496424.25
2016-03-09;535920
2016-03-08;554858.85
2016-03-07;534237.9
2016-03-06;545986.35
2016-03-05;585933.6
2016-03-04;523498.5
2016-03-03;450939.3
2016-03-02;472860.15
2016-03-01;470563.8
2016-02-29;510918.45
2016-02-28;490956.9
2016-02-27;454804.35
2016-02-26;422976.75
2016-02-25;395844.75
2016-02-24;406522.2
2016-02-23;403990.65
2016-02-22;408667.35
2016-02-21;409116.75
2016-02-20;430454.85
2016-02-19;232844.85
2016-02-18;326127.9
2016-02-17;426217.05
2016-02-16;413212.8
2016-02-15;435156.75
2016-02-14;549969
2016-02-13;558435.15
2016-02-12;453118.05
2016-02-11;457675.05
2016-02-10;477311.1
2016-02-09;473708.55
2016-02-08;496856.85
2016-02-07;462466.2
2016-02-06;494635.05
2016-02-05;530532.45
2016-02-04;471898.35
2016-02-03;483174.3
2016-02-02;485214.45
2016-02-01;480362.4
2016-01-31;491852.55
2016-01-30;500213.7
2016-01-29;524441.4
2016-01-28;578368.35
2016-01-27;516076.05
2016-01-26;450285.15
2016-01-25;474442.5
2016-01-24;511966.35
2016-01-23;523348.35
2016-01-22;527889.6
2016-01-21;577998.75
2016-01-20;574308
2016-01-19;536538.45
2016-01-18;562058.7
2016-01-17;536166.75
2016-01-16;548124.15
2016-01-15;536464.95
2016-01-14;512548.05
2016-01-13;518789.25
2016-01-12;504187.95
2016-01-11;518606.55
2016-01-10;519399.3
2016-01-09;513849
2016-01-08;513229.5
2016-01-07;545540.1
2016-01-06;431820.9
2016-01-05;440809.95
2016-01-04;440044.5
2016-01-03;518053.2
2016-01-02;513942.45
2016-01-01;512470.35
2015-12-31;518614.95
2015-12-30;518555.1
2015-12-29;476997.15
2015-12-28;534536.1
2015-12-27;527258.55
2015-12-26;537376.35
2015-12-25;528546.9
2015-12-24;575526
2015-12-23;549368.4
2015-12-22;620861.85
2015-12-21;530967.15
2015-12-20;563511.9
2015-12-19;583734.9
2015-12-18;513041.55
2015-12-17;562474.5
2015-12-16;529659.9
2015-12-15;541915.5
2015-12-14;431925.9
2015-12-13;442122.45
2015-12-12;294562.8
2015-12-11;443352
2015-12-10;463872.15
2015-12-09;511290.15
2015-12-08;546036.75
2015-12-07;537983.25
2015-12-06;528928.05
2015-12-05;518466.9
2015-12-04;540890.7
2015-12-03;498403.5
2015-12-02;548042.25
2015-12-01;529274.55
2015-11-30;556871.7
2015-11-29;592692.45
2015-11-28;598703.7
2015-11-27;607122.6
2015-11-26;545171.55
2015-11-25;562036.65
2015-11-24;575233.05
2015-11-23;517809.6
2015-11-22;525248.85
2015-11-21;529864.65
2015-11-20;530707.8
2015-11-19;530541.9
2015-11-18;546384.3
2015-11-17;522180.75
2015-11-16;536652.9
2015-11-15;522922.05
2015-11-14;536016.6
